#node1,node2,node1_string_internal_id,node2_string_internal_id,node1_external_id,node2_external_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
ALYREF,UBC,1861534,1852861,9606.ENSP00000421592,9606.ENSP00000344818,0,0,0,0,0,0.97,0,0,0.97
UBC,TMUB1,1852861,1847880,9606.ENSP00000344818,9606.ENSP00000297533,0,0,0,0,0,0.97,0,0,0.97
SET,UBC,1855735,1852861,9606.ENSP00000361777,9606.ENSP00000344818,0,0,0,0,0,0.97,0,0,0.97
UBC,RBM39,1852861,1844219,9606.ENSP00000344818,9606.ENSP00000253363,0,0,0,0,0,0.97,0,0,0.97
UBC,COPS3,1852861,1846040,9606.ENSP00000344818,9606.ENSP00000268717,0,0,0,0,0,0.971,0,0,0.97
VMA21,SCAF4,1851565,1847041,9606.ENSP00000333255,9606.ENSP00000286835,0,0,0,0,0,0.97,0,0,0.97
IARS,AARS,1856347,1844989,9606.ENSP00000364794,9606.ENSP00000261772,0,0,0,0,0,0.97,0,0,0.97
UBC,MAPK1,1852861,1842512,9606.ENSP00000344818,9606.ENSP00000215832,0,0,0,0,0,0.969,0,0,0.969
UBC,COPS6,1852861,1848600,9606.ENSP00000344818,9606.ENSP00000304102,0,0,0,0,0,0.969,0,0,0.969
FZR1,ANAPC2,1858270,1849673,9606.ENSP00000378529,9606.ENSP00000314004,0,0,0,0,0,0.969,0,0,0.969
PSMC2,PSMB3,1847374,1843022,9606.ENSP00000292644,9606.ENSP00000225426,0,0,0,0,0,0.969,0,0,0.969
PSMC2,PSMB6,1847374,1846162,9606.ENSP00000292644,9606.ENSP00000270586,0,0,0,0,0,0.969,0,0,0.969
UBE2J1,UBC,1862750,1852861,9606.ENSP00000451261,9606.ENSP00000344818,0,0,0,0,0,0.969,0,0,0.969
UBFD1,UBC,1858344,1852861,9606.ENSP00000379217,9606.ENSP00000344818,0,0,0,0,0,0.969,0,0,0.969
TAF11,POLR2A,1854176,1849743,9606.ENSP00000354633,9606.ENSP00000314949,0,0,0,0,0,0.968,0,0,0.968
TAX1BP1,TRAF6,1858383,1852047,9606.ENSP00000379612,9606.ENSP00000337853,0,0,0,0,0,0.969,0,0,0.968
SF3B1,SNRPB2,1851836,1843799,9606.ENSP00000335321,9606.ENSP00000246071,0,0,0,0,0,0.968,0,0,0.968
NOP56,UBC,1857348,1852861,9606.ENSP00000370589,9606.ENSP00000344818,0,0,0,0,0,0.967,0,0,0.968
IARS,KARS,1856347,1850738,9606.ENSP00000364794,9606.ENSP00000325448,0,0,0,0,0,0.968,0,0,0.968
PTEN,AKT1,1855586,1846136,9606.ENSP00000361021,9606.ENSP00000270202,0,0,0,0,0,0.968,0,0,0.968
TRA2B,RBMXL1,1861254,1850048,9606.ENSP00000416959,9606.ENSP00000318415,0,0,0,0.69,0,0.969,0,0,0.968
POLR2K,POLR2D,1852637,1846274,9606.ENSP00000342889,9606.ENSP00000272645,0,0,0,0,0,0.968,0,0,0.968
VCP,DERL2,1853766,1842271,9606.ENSP00000351777,9606.ENSP00000158771,0,0,0,0,0,0.967,0,0,0.967
ATXN7L3,USP22,1859997,1844924,9606.ENSP00000397259,9606.ENSP00000261497,0,0,0,0,0,0.967,0,0,0.967
MRPL11,MRPL32,1849122,1842975,9606.ENSP00000308897,9606.ENSP00000223324,0,0,0,0,0,0.967,0,0,0.967
UBC,COPB1,1852861,1843983,9606.ENSP00000344818,9606.ENSP00000249923,0,0,0,0,0,0.967,0,0,0.967
MRPL15,MRPL32,1844752,1842975,9606.ENSP00000260102,9606.ENSP00000223324,0,0,0,0,0,0.967,0,0,0.967
GPN3,GPN1,1862232,1845608,9606.ENSP00000442770,9606.ENSP00000264718,0,0,0,0.674,0,0.967,0,0,0.967
STX5,NAPA,1847470,1845337,9606.ENSP00000294179,9606.ENSP00000263354,0,0,0,0,0,0.967,0,0,0.967
MRPL19,MRPL3,1858138,1845661,9606.ENSP00000377486,9606.ENSP00000264995,0,0,0,0,0,0.967,0,0,0.967
ALYREF,EFTUD2,1861534,1859618,9606.ENSP00000421592,9606.ENSP00000392094,0,0,0,0,0,0.966,0,0,0.966
UBC,ZNF259,1852861,1843109,9606.ENSP00000344818,9606.ENSP00000227322,0,0,0,0,0,0.966,0,0,0.966
USP7,XPOT,1852711,1850963,9606.ENSP00000343535,9606.ENSP00000327821,0,0,0,0,0,0.966,0,0,0.966
POLR2A,PIN1,1849743,1843886,9606.ENSP00000314949,9606.ENSP00000247970,0,0,0,0,0,0.966,0,0,0.966
SF3B2,SNRPB2,1850085,1843799,9606.ENSP00000318861,9606.ENSP00000246071,0,0,0,0,0,0.966,0,0,0.966
MRPL11,MRPL33,1849122,1847677,9606.ENSP00000308897,9606.ENSP00000296102,0,0,0,0,0,0.966,0,0,0.966
KARS,QARS,1850738,1848971,9606.ENSP00000325448,9606.ENSP00000307567,0,0,0,0,0,0.967,0,0,0.966
KARS,MARS,1850738,1845042,9606.ENSP00000325448,9606.ENSP00000262027,0,0,0,0,0,0.966,0,0,0.966
UBC,GSK3B,1852861,1850681,9606.ENSP00000344818,9606.ENSP00000324806,0,0,0,0,0,0.966,0,0,0.966
SNRPD2,SNRNP200,1852586,1849929,9606.ENSP00000342374,9606.ENSP00000317123,0,0,0,0,0,0.965,0,0,0.965
EBNA1BP2,GNL3,1860657,1859893,9606.ENSP00000407323,9606.ENSP00000395772,0,0,0,0,0,0.965,0,0,0.965
PSMC2,PSMB4,1847374,1847239,9606.ENSP00000292644,9606.ENSP00000290541,0,0,0,0,0,0.965,0,0,0.965
UBC,MGRN1,1852861,1845125,9606.ENSP00000344818,9606.ENSP00000262370,0,0,0,0,0,0.965,0,0,0.965
UBC,RHOT2,1852861,1850404,9606.ENSP00000344818,9606.ENSP00000321971,0,0,0,0,0,0.964,0,0,0.964
MRPL50,MRPL44,1856194,1844592,9606.ENSP00000363999,9606.ENSP00000258383,0,0,0,0,0,0.964,0,0,0.964
SF3B2,PRPF8,1850085,1848629,9606.ENSP00000318861,9606.ENSP00000304350,0,0,0,0,0,0.964,0,0,0.964
UBC,IST1,1852861,1851254,9606.ENSP00000344818,9606.ENSP00000330408,0,0,0,0,0,0.964,0,0,0.964
UBC,CAPRIN1,1852861,1852314,9606.ENSP00000344818,9606.ENSP00000340329,0,0,0,0,0,0.964,0,0,0.964
PSMD1,PSMB6,1849179,1846162,9606.ENSP00000309474,9606.ENSP00000270586,0,0,0,0,0,0.964,0,0,0.964
UBC,PEBP1,1852861,1844885,9606.ENSP00000344818,9606.ENSP00000261313,0,0,0,0,0,0.964,0,0,0.964
CELF1,HNRNPC,1862017,1850172,9606.ENSP00000435926,9606.ENSP00000319690,0,0,0,0,0,0.964,0,0,0.964
UBC,SEC61A1,1852861,1843660,9606.ENSP00000344818,9606.ENSP00000243253,0,0,0,0,0,0.964,0,0,0.964
NDUFV2,NDUFV1,1850908,1850451,9606.ENSP00000327268,9606.ENSP00000322450,0,0,0,0,0,0.964,0,0,0.964
SMARCA4,CBX5,1853627,1842455,9606.ENSP00000350720,9606.ENSP00000209875,0,0,0,0,0,0.964,0,0,0.964
TNPO3,SRSF1,1845742,1844652,9606.ENSP00000265388,9606.ENSP00000258962,0,0,0,0,0,0.964,0,0,0.964
CNOT2,CNOT3,1843182,1842820,9606.ENSP00000229195,9606.ENSP00000221232,0,0,0,0.621,0,0.963,0,0,0.963
PSEN1,PSENEN,1850825,1842899,9606.ENSP00000326366,9606.ENSP00000222266,0,0,0,0,0,0.963,0,0,0.963
UBC,NAPA,1852861,1845337,9606.ENSP00000344818,9606.ENSP00000263354,0,0,0,0,0,0.962,0,0,0.963
SNRNP200,SNRPD3,1849929,1842511,9606.ENSP00000317123,9606.ENSP00000215829,0,0,0,0,0,0.963,0,0,0.963
PPP1CA,HCFC1,1850792,1849194,9606.ENSP00000326031,9606.ENSP00000309555,0,0,0,0,0,0.962,0,0,0.962
UBC,CBX3,1852861,1851906,9606.ENSP00000344818,9606.ENSP00000336687,0,0,0,0,0,0.963,0,0,0.962
UBC,PRDX2,1852861,1848306,9606.ENSP00000344818,9606.ENSP00000301522,0,0,0,0,0,0.962,0,0,0.962
UBC,APEH,1852861,1847732,9606.ENSP00000344818,9606.ENSP00000296456,0,0,0,0,0,0.962,0,0,0.962
CREBZF,HCFC1,1861939,1849194,9606.ENSP00000433459,9606.ENSP00000309555,0,0,0,0,0,0.963,0,0,0.962
XIAP,AKT1,1853225,1846136,9606.ENSP00000347858,9606.ENSP00000270202,0,0,0,0,0,0.962,0,0,0.962
CUL2,COMMD1,1862282,1849045,9606.ENSP00000444856,9606.ENSP00000308236,0,0,0,0,0,0.962,0,0,0.962
GTPBP4,UBC,1854068,1852861,9606.ENSP00000354040,9606.ENSP00000344818,0,0,0,0,0,0.962,0,0,0.962
PAFAH1B1,NUDC,1858470,1850169,9606.ENSP00000380378,9606.ENSP00000319664,0,0,0,0,0,0.962,0,0,0.962
UBC,SLC38A2,1852861,1844461,9606.ENSP00000344818,9606.ENSP00000256689,0,0,0,0,0,0.961,0,0,0.962
PSME3,PSMA6,1847408,1844920,9606.ENSP00000293362,9606.ENSP00000261479,0,0,0,0,0,0.961,0,0,0.961
SEC31A,UBC,1853159,1852861,9606.ENSP00000347329,9606.ENSP00000344818,0,0,0,0,0,0.961,0,0,0.961
BRK1,CYFIP1,1861910,1850651,9606.ENSP00000432472,9606.ENSP00000324549,0,0,0,0,0,0.961,0,0,0.961
UBC,NAA50,1852861,1843582,9606.ENSP00000344818,9606.ENSP00000240922,0,0,0,0,0,0.96,0,0,0.961
FZR1,UBC,1858270,1852861,9606.ENSP00000378529,9606.ENSP00000344818,0,0,0,0,0,0.961,0,0,0.961
UBC,UBE2R2,1852861,1845309,9606.ENSP00000344818,9606.ENSP00000263228,0,0,0,0,0,0.961,0,0,0.961
UBC,AARS,1852861,1844989,9606.ENSP00000344818,9606.ENSP00000261772,0,0,0,0,0,0.961,0,0,0.961
VARS2,UBC,1862168,1852861,9606.ENSP00000441000,9606.ENSP00000344818,0,0,0,0,0,0.961,0,0,0.961
RAN,IPO7,1857999,1857084,9606.ENSP00000376176,9606.ENSP00000369042,0,0,0,0,0,0.961,0,0,0.961
PSMA6,PSMD5,1844920,1842460,9606.ENSP00000261479,9606.ENSP00000210313,0,0,0,0,0,0.961,0,0,0.96
KLHL8,PSMA3,1846347,1842599,9606.ENSP00000273963,9606.ENSP00000216455,0,0,0,0,0,0.96,0,0,0.96
TOP2B,TOP1,1859958,1854138,9606.ENSP00000396704,9606.ENSP00000354522,0,0,0,0,0,0.96,0,0,0.96
RPS24,UBA52,1861076,1859324,9606.ENSP00000414321,9606.ENSP00000388107,0,0,0,0,0,0.96,0,0,0.96
DPH1,DPH2,1845278,1844355,9606.ENSP00000263083,9606.ENSP00000255108,0,0,0,0.654,0,0.96,0,0,0.96
UBA52,RPL34,1859324,1858216,9606.ENSP00000388107,9606.ENSP00000378160,0,0,0,0,0,0.96,0,0,0.96
UBAP1,UBC,1862169,1852861,9606.ENSP00000441024,9606.ENSP00000344818,0,0,0,0,0,0.96,0,0,0.96
SF3B1,SNRPD3,1851836,1842511,9606.ENSP00000335321,9606.ENSP00000215829,0,0,0,0,0,0.96,0,0,0.96
EIF2B2,DGCR14,1845860,1844107,9606.ENSP00000266126,9606.ENSP00000252137,0,0,0,0,0,0.96,0,0,0.96
KLHL8,PSMA5,1846347,1846187,9606.ENSP00000273963,9606.ENSP00000271308,0,0,0,0,0,0.96,0,0,0.96
TRAF6,PSEN1,1852047,1850825,9606.ENSP00000337853,9606.ENSP00000326366,0,0,0,0,0,0.961,0,0,0.96
RAD1,DAD1,1852379,1844013,9606.ENSP00000340879,9606.ENSP00000250498,0,0,0,0,0,0.96,0,0,0.96
MAP3K7,RIPK1,1855005,1844726,9606.ENSP00000358335,9606.ENSP00000259808,0,0,0,0.637,0,0.961,0,0,0.96
C10orf2,RABEP1,1849202,1845155,9606.ENSP00000309595,9606.ENSP00000262477,0,0,0,0,0,0.96,0,0,0.96
MRPS14,MRPS11,1861497,1849954,9606.ENSP00000420714,9606.ENSP00000317376,0,0,0,0,0,0.96,0,0,0.96
LSM4,LSM2,1864161,1856353,9606.ENSP00000469468,9606.ENSP00000364813,0,0,0,0.807,0,0.96,0,0,0.96
PSMA1,KLHL8,1861079,1846347,9606.ENSP00000414359,9606.ENSP00000273963,0,0,0,0,0,0.96,0,0,0.96
GOPC,IRF2BP2,1854812,1854409,9606.ENSP00000357484,9606.ENSP00000355568,0,0,0,0,0,0.96,0,0,0.96
UBC,PSME3,1852861,1847408,9606.ENSP00000344818,9606.ENSP00000293362,0,0,0,0,0,0.96,0,0,0.96
UBA52,RPL32,1859324,1858438,9606.ENSP00000388107,9606.ENSP00000380156,0,0,0,0,0,0.96,0,0,0.96
MRPL11,MRPL13,1849122,1848857,9606.ENSP00000308897,9606.ENSP00000306548,0,0,0,0,0,0.96,0,0,0.96
PEBP1,RAF1,1844885,1844086,9606.ENSP00000261313,9606.ENSP00000251849,0,0,0,0,0,0.961,0,0,0.96
SUPT5H,DUSP11,1860450,1846261,9606.ENSP00000404029,9606.ENSP00000272444,0,0,0,0,0,0.96,0,0,0.96
ALYREF,SRSF1,1861534,1844652,9606.ENSP00000421592,9606.ENSP00000258962,0,0,0,0,0,0.96,0,0,0.96
FAHD1,RAD1,1857554,1852379,9606.ENSP00000372112,9606.ENSP00000340879,0,0,0,0,0,0.96,0,0,0.96
TNPO1,HNRNPM,1851910,1850730,9606.ENSP00000336712,9606.ENSP00000325376,0,0,0,0,0,0.96,0,0,0.96
MON2,ARL1,1858112,1844953,9606.ENSP00000377252,9606.ENSP00000261636,0,0,0,0,0,0.96,0,0,0.96
NDUFV2,NDUFS8,1850908,1849818,9606.ENSP00000327268,9606.ENSP00000315774,0,0,0,0,0,0.959,0,0,0.959
MRPL46,MRPL3,1849519,1845661,9606.ENSP00000312311,9606.ENSP00000264995,0,0,0,0,0,0.959,0,0,0.959
UBR2,UBC,1855778,1852861,9606.ENSP00000361990,9606.ENSP00000344818,0,0,0,0,0,0.959,0,0,0.959
UBC,AASDHPPT,1852861,1846578,9606.ENSP00000344818,9606.ENSP00000278618,0,0,0,0,0,0.959,0,0,0.959
UBC,FARSA,1852861,1850232,9606.ENSP00000344818,9606.ENSP00000320309,0,0,0,0,0,0.958,0,0,0.959
UBE2A,UBC,1855506,1852861,9606.ENSP00000360613,9606.ENSP00000344818,0,0,0,0,0,0.959,0,0,0.959
MRPL16,MRPL33,1848150,1847677,9606.ENSP00000300151,9606.ENSP00000296102,0,0,0,0,0,0.959,0,0,0.959
UBC,ARL8B,1852861,1844443,9606.ENSP00000344818,9606.ENSP00000256496,0,0,0,0,0,0.959,0,0,0.959
TTI1,HSPA4,1855904,1848476,9606.ENSP00000362546,9606.ENSP00000302961,0,0,0,0,0,0.959,0,0,0.959
UBC,HMGB1,1852861,1852653,9606.ENSP00000344818,9606.ENSP00000343040,0,0,0,0,0,0.958,0,0,0.958
UBC,PTPN23,1852861,1845769,9606.ENSP00000344818,9606.ENSP00000265562,0,0,0,0,0,0.957,0,0,0.958
ITM2B,UBC,1856892,1852861,9606.ENSP00000367828,9606.ENSP00000344818,0,0,0,0,0,0.959,0,0,0.958
UBC,ANP32E,1852861,1850610,9606.ENSP00000344818,9606.ENSP00000324074,0,0,0,0,0,0.959,0,0,0.958
MRPL47,MRPL50,1861310,1856194,9606.ENSP00000417602,9606.ENSP00000363999,0,0,0,0,0,0.959,0,0,0.958
MRPL23,MRPL13,1857392,1848857,9606.ENSP00000370930,9606.ENSP00000306548,0,0,0,0,0,0.958,0,0,0.958
STT3A,UBC,1858037,1852861,9606.ENSP00000376472,9606.ENSP00000344818,0,0,0,0,0,0.958,0,0,0.958
PES1,UBC,1853086,1852861,9606.ENSP00000346725,9606.ENSP00000344818,0,0,0,0,0,0.958,0,0,0.958
UBC,SRP9,1852861,1848714,9606.ENSP00000344818,9606.ENSP00000305230,0,0,0,0,0,0.958,0,0,0.958
TERF2IP,TINF2,1848132,1845941,9606.ENSP00000300086,9606.ENSP00000267415,0,0,0,0,0,0.959,0,0,0.958
UBC,SDHA,1852861,1845646,9606.ENSP00000344818,9606.ENSP00000264932,0,0,0,0,0,0.958,0,0,0.958
UBC,EEF1B2,1852861,1843444,9606.ENSP00000344818,9606.ENSP00000236957,0,0,0,0,0,0.958,0,0,0.958
SELRC1,VMA21,1855503,1851565,9606.ENSP00000360593,9606.ENSP00000333255,0,0,0,0,0,0.957,0,0,0.957
SUPT5H,POLR2C,1860450,1842734,9606.ENSP00000404029,9606.ENSP00000219252,0,0,0,0,0,0.957,0,0,0.957
MYBBP1A,UBC,1857398,1852861,9606.ENSP00000370968,9606.ENSP00000344818,0,0,0,0,0,0.957,0,0,0.957
UBC,TALDO1,1852861,1850327,9606.ENSP00000344818,9606.ENSP00000321259,0,0,0,0,0,0.957,0,0,0.957
EBNA1BP2,NOP56,1860657,1857348,9606.ENSP00000407323,9606.ENSP00000370589,0,0,0,0,0,0.957,0,0,0.957
HNRNPAB,UBC,1853670,1852861,9606.ENSP00000351108,9606.ENSP00000344818,0,0,0,0,0,0.957,0,0,0.957
UBC,MAP2K2,1852861,1845250,9606.ENSP00000344818,9606.ENSP00000262948,0,0,0,0,0,0.957,0,0,0.957
MAPK6,MAPKAPK5,1845006,1842406,9606.ENSP00000261845,9606.ENSP00000202788,0,0,0,0.64,0,0.957,0,0,0.957
UBC,NUP133,1852861,1844901,9606.ENSP00000344818,9606.ENSP00000261396,0,0,0,0,0,0.957,0,0,0.957
SNRPB,NAA38,1860980,1843955,9606.ENSP00000412566,9606.ENSP00000249299,0,0,0,0,0,0.957,0,0,0.957
SNRPB,SNRNP200,1860980,1849929,9606.ENSP00000412566,9606.ENSP00000317123,0,0,0,0,0,0.957,0,0,0.957
UBC,NHP2L1,1852861,1842526,9606.ENSP00000344818,9606.ENSP00000215956,0,0,0,0,0,0.956,0,0,0.956
TBCA,UBC,1857211,1852861,9606.ENSP00000369736,9606.ENSP00000344818,0,0,0,0,0,0.956,0,0,0.956
UBA52,RPL8,1859324,1845175,9606.ENSP00000388107,9606.ENSP00000262584,0,0,0,0,0,0.957,0,0,0.956
UCHL3,UBB,1856711,1848662,9606.ENSP00000366819,9606.ENSP00000304697,0,0,0,0,0,0.956,0,0,0.956
ARF6,SPAG9,1847953,1845039,9606.ENSP00000298316,9606.ENSP00000262013,0,0,0,0,0,0.955,0,0,0.954
RAN,SNUPN,1857999,1849233,9606.ENSP00000376176,9606.ENSP00000309831,0,0,0,0,0,0.955,0,0,0.954
UBE2D2,BMI1,1858646,1856537,9606.ENSP00000381717,9606.ENSP00000365851,0,0,0,0,0,0.955,0,0,0.954
SOCS4,TCEB2,1852444,1845114,9606.ENSP00000341327,9606.ENSP00000262306,0,0,0,0,0,0.955,0,0,0.954
MRPS5,MRPS2,1846254,1843602,9606.ENSP00000272418,9606.ENSP00000241600,0,0,0,0,0,0.954,0,0,0.954
UBC,RAF1,1852861,1844086,9606.ENSP00000344818,9606.ENSP00000251849,0,0,0,0,0,0.954,0,0,0.954
RABGEF1,RAB21,1846935,1844876,9606.ENSP00000284957,9606.ENSP00000261263,0,0,0,0,0,0.955,0,0,0.954
PRPF4,PRPF3,1856059,1849780,9606.ENSP00000363313,9606.ENSP00000315379,0,0,0,0,0,0.954,0,0,0.954
MRPS12,MRPS2,1849116,1843602,9606.ENSP00000308845,9606.ENSP00000241600,0,0,0,0,0,0.954,0,0,0.954
YARS,EPRS,1855915,1854472,9606.ENSP00000362576,9606.ENSP00000355890,0,0,0,0,0,0.955,0,0,0.954
MRPS5,MRPS9,1846254,1844611,9606.ENSP00000272418,9606.ENSP00000258455,0,0,0,0,0,0.954,0,0,0.954
UBC,TNIP1,1852861,1849989,9606.ENSP00000344818,9606.ENSP00000317891,0,0,0,0,0,0.955,0,0,0.954
PSEN2,UBC,1854447,1852861,9606.ENSP00000355747,9606.ENSP00000344818,0,0,0,0,0,0.954,0,0,0.954
SRPRB,SRPR,1861356,1850982,9606.ENSP00000418401,9606.ENSP00000328023,0,0,0,0,0,0.954,0,0,0.954
UBE2D2,USP9X,1858646,1849866,9606.ENSP00000381717,9606.ENSP00000316357,0,0,0,0,0,0.953,0,0,0.953
AIMP1,UBC,1858222,1852861,9606.ENSP00000378191,9606.ENSP00000344818,0,0,0,0,0,0.953,0,0,0.953
UBE2D2,SIAH2,1858646,1850452,9606.ENSP00000381717,9606.ENSP00000322457,0,0,0,0,0,0.953,0,0,0.953
UBC,PCID2,1852861,1851994,9606.ENSP00000344818,9606.ENSP00000337405,0,0,0,0,0,0.953,0,0,0.953
UBC,IDE,1852861,1845837,9606.ENSP00000344818,9606.ENSP00000265986,0,0,0,0,0,0.953,0,0,0.953
RPL34,UBC,1858216,1852861,9606.ENSP00000378160,9606.ENSP00000344818,0,0,0,0,0,0.953,0,0,0.953
UBC,MED21,1852861,1846822,9606.ENSP00000344818,9606.ENSP00000282892,0,0,0,0,0,0.953,0,0,0.953
SRSF11,TOP1,1855376,1854138,9606.ENSP00000359988,9606.ENSP00000354522,0,0,0,0,0,0.953,0,0,0.953
LSM1,SNRPD3,1849319,1842511,9606.ENSP00000310596,9606.ENSP00000215829,0,0,0,0,0,0.953,0,0,0.953
GNL2,GTPBP4,1855821,1854068,9606.ENSP00000362153,9606.ENSP00000354040,0,0,0,0,0,0.953,0,0,0.952
VTI1A,YKT6,1858062,1842981,9606.ENSP00000376792,9606.ENSP00000223369,0,0,0,0,0,0.953,0,0,0.952
VTI1A,STX5,1858062,1847470,9606.ENSP00000376792,9606.ENSP00000294179,0,0,0,0,0,0.953,0,0,0.952
GTPBP4,PES1,1854068,1853086,9606.ENSP00000354040,9606.ENSP00000346725,0,0,0,0,0,0.953,0,0,0.952
XRCC6,RAD50,1853821,1845727,9606.ENSP00000352257,9606.ENSP00000265335,0,0,0,0,0,0.953,0,0,0.952
ZNF207,BUB3,1858218,1854901,9606.ENSP00000378165,9606.ENSP00000357858,0,0,0,0,0,0.952,0,0,0.952
FAF1,HSPA4,1855550,1848476,9606.ENSP00000360843,9606.ENSP00000302961,0,0,0,0,0,0.952,0,0,0.952
VPS16,UBC,1857223,1852861,9606.ENSP00000369810,9606.ENSP00000344818,0,0,0,0,0,0.952,0,0,0.952
GTPBP4,NSA2,1854068,1847792,9606.ENSP00000354040,9606.ENSP00000296802,0,0,0,0,0,0.953,0,0,0.952
GNL2,NSA2,1855821,1847792,9606.ENSP00000362153,9606.ENSP00000296802,0,0,0,0,0,0.953,0,0,0.952
UBC,MIF,1852861,1842503,9606.ENSP00000344818,9606.ENSP00000215754,0,0,0,0,0,0.953,0,0,0.952
UBC,SNX3,1852861,1843237,9606.ENSP00000344818,9606.ENSP00000230085,0,0,0,0,0,0.952,0,0,0.952
PRPF4,MEPCE,1856059,1849081,9606.ENSP00000363313,9606.ENSP00000308546,0,0,0,0,0,0.951,0,0,0.951
PRKAR1A,PRKACA,1853711,1849201,9606.ENSP00000351410,9606.ENSP00000309591,0,0,0,0,0,0.951,0,0,0.951
USP7,FAM175B,1852711,1847964,9606.ENSP00000343535,9606.ENSP00000298492,0,0,0,0,0,0.951,0,0,0.951
UBE4B,UFD1L,1852648,1845303,9606.ENSP00000343001,9606.ENSP00000263202,0,0,0,0,0,0.95,0,0,0.95
MRTO4,GNL2,1856253,1855821,9606.ENSP00000364320,9606.ENSP00000362153,0,0,0,0,0,0.95,0,0,0.95
LSM5,PRPF8,1860867,1848629,9606.ENSP00000410758,9606.ENSP00000304350,0,0,0,0,0,0.95,0,0,0.95
ZNF593,NSA2,1856075,1847792,9606.ENSP00000363384,9606.ENSP00000296802,0,0,0,0,0,0.95,0,0,0.95
SNRPD2,MFAP1,1852586,1845965,9606.ENSP00000342374,9606.ENSP00000267812,0,0,0,0,0,0.95,0,0,0.95
SNRPD2,LSM7,1852586,1844145,9606.ENSP00000342374,9606.ENSP00000252622,0,0,0,0,0,0.95,0,0,0.95
DCAF13,UTP6,1847888,1844970,9606.ENSP00000297579,9606.ENSP00000261708,0,0,0,0,0,0.95,0,0,0.95
SF3B1,MFAP1,1851836,1845965,9606.ENSP00000335321,9606.ENSP00000267812,0,0,0,0,0,0.95,0,0,0.95
TIMM44,MOGS,1846158,1843357,9606.ENSP00000270538,9606.ENSP00000233616,0,0,0,0,0,0.95,0,0,0.95
SUCLA2,IDH3A,1856910,1848074,9606.ENSP00000367923,9606.ENSP00000299518,0,0,0,0,0,0.95,0,0,0.95
WDR43,WDR75,1858929,1849690,9606.ENSP00000384302,9606.ENSP00000314193,0,0,0,0,0,0.95,0,0,0.95
UBC,LMAN1,1852861,1844034,9606.ENSP00000344818,9606.ENSP00000251047,0,0,0,0,0,0.95,0,0,0.95
PLRG1,SNRPD2,1861628,1852586,9606.ENSP00000424417,9606.ENSP00000342374,0,0,0,0,0,0.95,0,0,0.95
UBA52,RPL7L1,1859324,1853010,9606.ENSP00000388107,9606.ENSP00000346063,0,0,0,0,0,0.951,0,0,0.95
NMD3,LSG1,1848967,1845713,9606.ENSP00000307525,9606.ENSP00000265245,0,0,0,0,0,0.95,0,0,0.95
NOP2,MRTO4,1858730,1856253,9606.ENSP00000382392,9606.ENSP00000364320,0,0,0,0,0,0.95,0,0,0.95
UBL5,PRPF8,1853722,1848629,9606.ENSP00000351492,9606.ENSP00000304350,0,0,0,0,0,0.95,0,0,0.95
EIF3A,EIF5,1854958,1842611,9606.ENSP00000358140,9606.ENSP00000216554,0,0,0,0,0,0.95,0,0,0.95
UBC,SSRP1,1852861,1846565,9606.ENSP00000344818,9606.ENSP00000278412,0,0,0,0,0,0.95,0,0,0.95
MRPL13,MRPS2,1848857,1843602,9606.ENSP00000306548,9606.ENSP00000241600,0,0,0,0,0,0.95,0,0,0.95
ZMAT2,SNRPD3,1846408,1842511,9606.ENSP00000274712,9606.ENSP00000215829,0,0,0,0,0,0.95,0,0,0.95
PLAA,UBE4B,1858478,1852648,9606.ENSP00000380460,9606.ENSP00000343001,0,0,0,0,0,0.951,0,0,0.95
WDR75,MPHOSPH10,1849690,1843706,9606.ENSP00000314193,9606.ENSP00000244230,0,0,0,0,0,0.95,0,0,0.95
MFAP1,SNRNP40,1845965,1845395,9606.ENSP00000267812,9606.ENSP00000263694,0,0,0,0,0,0.95,0,0,0.95
MFAP1,SNRPD3,1845965,1842511,9606.ENSP00000267812,9606.ENSP00000215829,0,0,0,0,0,0.95,0,0,0.95
UBC,EIF4G1,1852861,1852064,9606.ENSP00000344818,9606.ENSP00000338020,0,0,0,0,0,0.95,0,0,0.95
SEH1L,SEC13,1858770,1849495,9606.ENSP00000382779,9606.ENSP00000312122,0,0,0,0.798,0,0.95,0,0,0.95
LSM4,PRPF3,1864161,1849780,9606.ENSP00000469468,9606.ENSP00000315379,0,0,0,0,0,0.95,0,0,0.95
PIGG,TMED10,1861144,1848494,9606.ENSP00000415203,9606.ENSP00000303145,0,0,0,0,0,0.95,0,0,0.95
EIF2S2,EIF2B2,1856213,1845860,9606.ENSP00000364119,9606.ENSP00000266126,0,0,0,0,0,0.95,0,0,0.95
UBC,GSS,1852861,1842630,9606.ENSP00000344818,9606.ENSP00000216951,0,0,0,0,0,0.95,0,0,0.95
PSMB1,USP10,1845087,1842754,9606.ENSP00000262193,9606.ENSP00000219473,0,0,0,0,0,0.95,0,0,0.95
EIF2S2,EIF3B,1856213,1854079,9606.ENSP00000364119,9606.ENSP00000354125,0,0,0,0,0,0.95,0,0,0.95
SF3B2,MFAP1,1850085,1845965,9606.ENSP00000318861,9606.ENSP00000267812,0,0,0,0,0,0.95,0,0,0.95
